time(ms),accX(G),accY(G),accZ(G)
1299.173,0.97705,0.00879,0.05298
1300.091,0.97998,0.00635,0.04956
1301.01,0.99072,-0.00293,0.05249
1301.929,0.99072,-0.00293,0.05249
1302.848,1.00488,-0.01245,0.05054
1303.767,0.99194,-0.0166,0.04736
1304.691,0.97339,-0.01025,0.04565
1305.609,0.9729,0.00366,0.05054
1306.528,0.9812,0.01172,0.05908
1307.454,0.98804,0.0061,0.05908
1308.373,0.99268,-0.00488,0.0498
1309.291,0.99292,-0.00806,0.0459
1310.21,0.97827,-0.00708,0.05273
1311.129,0.97656,-0.00366,0.04834
1312.051,0.97949,-0.00269,0.04297
1312.97,0.979,0.00171,0.04517
1313.889,0.979,0.00171,0.04517
1314.808,0.99048,0.00488,0.04932
1315.73,1.00439,0.00122,0.0542
1316.649,0.99243,-0.00464,0.05493
1317.568,0.97095,-0.00391,0.05933
1318.494,0.97681,0.00757,0.05493
1319.413,0.9978,-0.00317,0.05664
1320.331,1.00464,-0.01904,0.06494
1321.254,0.97705,-0.01709,0.06396
1322.173,0.95239,-0.00977,0.05884
1323.091,0.96802,0.01099,0.05396
1324.01,0.98169,0.01367,0.06055
1324.929,0.98877,-0.00439,0.05933
1325.848,0.98877,-0.00439,0.05933
1326.767,1.0061,-0.01392,0.04126
1327.691,1.0022,-0.01196,0.03979
1328.609,0.99194,-0.00562,0.05908
1329.528,0.96973,0.00049,0.06421
1330.454,0.95093,0.00391,0.05444
1331.373,0.97681,-0.00049,0.05151
1332.291,1.00366,-0.00439,0.05469
1333.21,0.99927,-0.00659,0.05835
1334.129,0.99194,-0.00146,0.0437
1335.051,0.97876,0.00562,0.03638
1335.97,0.96753,0.00513,0.04932
1336.889,0.9834,0.00659,0.05933
1337.808,0.99585,0.0105,0.05688
1338.73,0.99585,0.0105,0.05688
1339.649,0.9939,-0.0022,0.05566
1340.568,0.9939,-0.00464,0.05933
1341.494,0.9834,0.00024,0.05688
1342.413,0.97681,-0.00366,0.05615
1343.331,0.98145,-0.00122,0.04395
1344.254,0.97852,0.00049,0.05151
1345.173,0.98608,0.00342,0.06543
1346.091,0.99536,0.00562,0.0542
1347.01,0.98462,0.00562,0.05029
1347.929,0.96851,0.00659,0.04834
1348.848,0.97412,-0.00024,0.05371
1349.767,0.98462,-0.00415,0.06543
1350.691,0.98462,-0.00415,0.06543
1351.609,0.99341,-0.00269,0.05322
1352.528,1.00146,-0.0061,0.04932
1353.454,0.9895,-0.00708,0.05103
1354.373,0.98608,-0.00708,0.04663
1355.291,0.97729,-0.00122,0.052
1356.21,0.96484,0.00293,0.05249
1357.129,0.97705,0.00098,0.04932
1358.051,0.99023,-0.00464,0.05664
1358.97,0.99805,-0.01001,0.06104
1359.889,0.99438,-0.00439,0.04565
1360.808,0.98657,0.0022,0.03931
1361.73,0.97461,0.00366,0.05176
1362.649,0.97461,0.00366,0.05176
1363.568,0.97363,0.00537,0.05688
1364.494,0.98511,0.00244,0.05347
1365.413,0.98755,-0.00586,0.05054
1366.331,0.99561,-0.00342,0.04639
1367.254,0.9978,0.00659,0.04565
1368.173,0.98145,0.00537,0.04395
1369.091,0.97021,0.00024,0.0481
1370.01,0.98145,0.00269,0.05566
1370.929,0.98828,0.00342,0.05884
1371.848,0.99561,0.00098,0.05396
1372.767,0.99023,0.00928,0.04834
1373.691,0.95679,0.01074,0.05396
1374.609,0.95459,0.00391,0.05371
1375.528,0.95459,0.00391,0.05371
1376.454,0.98438,0.00024,0.04736
1377.373,1.0022,-0.00391,0.04126
1378.291,1.00171,-0.01147,0.04443
1379.21,0.99219,-0.01465,0.05396
1380.129,0.96875,-0.0061,0.05566
1381.051,0.95117,0.00635,0.05664
1381.97,0.96753,0.00317,0.05469
1382.889,0.99146,-0.00757,0.04956
1383.808,0.99951,-0.0105,0.04907
1384.73,1.00269,-0.01196,0.05103
1385.649,0.9917,-0.00586,0.05029
1386.568,0.96777,-0.00098,0.06055
1387.494,0.96777,-0.00098,0.06055
1388.413,0.96167,0.00244,0.06641
1389.331,0.9856,0.00903,0.06372
1390.254,1.00366,0.00464,0.05786
1391.173,1.0,0.00317,0.052
1392.091,0.98511,0.00293,0.05298
1393.01,0.97876,-0.00537,0.05078
1393.929,0.98047,-0.00464,0.05151
1394.848,0.98877,-0.00122,0.04712
1395.767,1.00122,-0.00146,0.04565
1396.691,0.99536,0.00488,0.04932
1397.609,0.99316,0.00854,0.04858
1398.528,0.97827,0.00684,0.05518
1399.454,0.97827,0.00684,0.05518
1400.373,0.95874,0.00269,0.05615
1401.291,0.97095,-0.00415,0.05664
1402.21,1.0,0.00049,0.04492
1403.129,1.00537,-0.00537,0.04077
1404.051,0.98779,-0.00854,0.04883
1404.97,0.96899,0.00342,0.05029
1405.889,0.97217,0.00488,0.04834
1406.808,0.98071,0.00879,0.04419
1407.73,0.97876,0.00708,0.052
1408.649,0.99365,-0.00244,0.05811
1409.568,1.00195,-0.00854,0.06177
1410.494,0.99731,-0.01001,0.0564
1411.413,0.98096,-0.00439,0.05493
1412.331,0.98096,-0.00439,0.05493
1413.254,0.96045,0.00464,0.06274
1414.173,0.95898,0.00757,0.0603
1415.091,0.98022,0.01099,0.05786
1416.01,0.99805,0.00464,0.05225
1416.929,1.00415,-0.00366,0.03906
1417.848,0.99121,-0.00415,0.03687
1418.767,0.97021,-0.00293,0.04199
1419.691,0.97168,0.01025,0.05127
1420.609,0.97827,0.01172,0.06299
1421.528,0.98657,0.00488,0.05811
1422.454,1.00171,-0.00024,0.04761
1423.373,1.00391,0.0,0.0498
1424.291,1.00391,0.0,0.0498
1425.21,0.97388,0.00439,0.05371
1426.129,0.95947,0.00195,0.06152
1427.051,0.97705,0.00122,0.06641
1427.97,1.0,-0.00244,0.05811
1428.889,1.00562,-0.00635,0.06079
1429.808,0.99561,-0.00464,0.0603
1430.73,0.98096,0.00146,0.05322
1431.649,0.96069,0.00732,0.05933
1432.568,0.96606,0.00854,0.05469
1433.494,0.98486,0.00464,0.05396
1434.413,0.99365,-0.00903,0.06226
1435.331,1.00562,-0.01904,0.06152
1436.254,1.00464,-0.01709,0.05933
1437.173,1.00464,-0.01709,0.05933
1438.091,0.97241,-0.00269,0.05884
1439.01,0.95264,0.00342,0.05566
1439.929,0.96924,0.00293,0.04761
1440.848,0.99536,0.00317,0.05615
1441.767,0.99854,0.0,0.06738
1442.691,0.98633,-0.00415,0.05396
1443.609,0.97925,0.00098,0.04761
1444.528,0.98584,0.00806,0.05127
1445.454,0.9895,0.0061,0.04883
1446.373,0.98315,0.00171,0.04834
1447.291,0.99414,-0.00854,0.04639
1448.21,0.99902,-0.00391,0.04688
1449.129,0.99902,-0.00391,0.04688
1450.051,0.99146,0.00854,0.05298
1450.97,0.9812,0.00146,0.05908
1451.889,0.9646,-0.00879,0.06079
1452.808,0.97754,-0.0022,0.05347
1453.73,1.00708,0.00391,0.05029
1454.649,0.99487,-0.00049,0.04639
1455.568,0.97021,0.00024,0.04565
1456.494,0.96216,0.01172,0.05273
1457.413,0.96729,0.01636,0.05444
1458.331,0.99048,0.00586,0.05249
1459.254,1.00684,-0.01147,0.04126
1460.173,1.00806,-0.01343,0.03418
1461.091,1.00806,-0.01343,0.03418
1462.01,1.00024,-0.00415,0.04224
1462.929,0.99121,-0.00098,0.0564
1463.848,0.97559,0.00439,0.06787
1464.767,0.96411,0.00635,0.06641
1465.691,0.979,0.00513,0.05957
1466.609,1.00732,0.00415,0.05835
1467.528,1.0061,0.0,0.0603
1468.454,0.99121,-0.00903,0.05054
1469.373,0.97754,-0.01074,0.04517
1470.291,0.9563,0.00024,0.05591
1471.21,0.96777,0.01392,0.06079
1472.129,0.98193,0.01489,0.05591
1473.051,0.98267,0.00537,0.05762
1473.97,0.98267,0.00537,0.05762
1474.889,1.00244,-0.00415,0.05859
1475.808,1.01001,-0.01025,0.0498
1476.73,0.9834,-0.00684,0.05103
1477.649,0.95508,-0.00439,0.05591
1478.568,0.96655,-0.00146,0.05396
1479.494,1.00269,0.00098,0.05176
1480.413,1.0022,-0.00366,0.05811
1481.331,0.97852,-0.00244,0.05273
1482.254,0.9624,0.00342,0.04297
1483.173,0.96118,0.00684,0.0459
1484.091,0.98242,0.00488,0.04736
1485.01,1.00342,-0.00195,0.05835
1485.929,1.00342,-0.00195,0.05835
1486.848,1.00928,-0.0083,0.05835
1487.767,1.00146,-0.00977,0.04639
1488.691,0.98242,-0.00342,0.05664
1489.609,0.9585,0.0061,0.0647
1490.528,0.95581,0.00757,0.05664
1491.454,0.98389,0.00122,0.05054
1492.373,1.01904,-0.00879,0.04639
1493.291,1.02344,-0.01514,0.04541
1494.21,0.98145,-0.00732,0.04663
1495.129,0.94702,0.0022,0.04785
1496.051,0.96655,0.01001,0.04907
1496.97,0.98975,0.00708,0.04883
1497.889,0.98975,0.00708,0.04883
1498.808,0.99048,-0.00562,0.05542
1499.73,0.99438,-0.00708,0.05249
1500.649,0.99902,-0.00146,0.04663
1501.568,0.99634,-0.00049,0.04932
1502.494,0.9729,-0.00391,0.04858
1503.413,0.95264,0.00049,0.04761
1504.331,0.97974,0.00635,0.05591
1505.254,1.00977,0.0022,0.05444
1506.173,1.00342,-0.00146,0.05127
1507.091,0.98193,0.00708,0.04321
1508.01,0.97168,0.01685,0.03979
1508.929,0.97559,0.0105,0.05249
1509.848,0.99048,-0.00513,0.05518
1510.767,0.99048,-0.00513,0.05518
1511.691,0.99878,-0.01587,0.05054
1512.609,0.98633,-0.01538,0.0459
1513.528,0.99097,-0.00439,0.04688
1514.454,0.9873,0.0083,0.05347
1515.373,0.95703,0.01074,0.06128
1516.291,0.95825,0.00708,0.05981
1517.21,0.99609,0.00317,0.05615
1518.129,1.0249,-0.00708,0.05859
1519.051,1.01025,-0.00757,0.06006
1519.97,0.97681,-0.00293,0.04785
1520.889,0.96509,-0.0022,0.03711
1521.808,0.97314,0.00562,0.05054
1522.73,0.97314,0.00562,0.05054
1523.649,0.9939,0.00415,0.06519
1524.568,0.99365,-0.00366,0.06543
1525.494,0.9895,-0.00098,0.0625
1526.413,1.0022,-0.00439,0.05908
1527.331,0.99121,-0.01221,0.05981
1528.254,0.96582,-0.01221,0.06226
1529.173,0.96265,-0.00488,0.05664
1530.091,0.98169,0.00537,0.0542
1531.01,1.00415,0.00513,0.0603
1531.929,1.01025,-0.00146,0.05371
1532.848,0.98633,-0.00342,0.04102
1533.767,0.96216,0.0022,0.04272
1534.691,0.96216,0.0022,0.04272
1535.609,0.97437,0.00977,0.0498
1536.528,0.98804,0.00122,0.05078
1537.454,0.99243,-0.00488,0.05078
1538.373,0.99707,-0.00342,0.04297
1539.291,0.98999,-0.00708,0.04419
1540.21,0.98413,-0.00146,0.05371
1541.129,0.96753,0.00757,0.05176
1542.051,0.96045,0.0083,0.04468
1542.97,0.99341,0.00098,0.0459
1543.889,1.01953,-0.0083,0.05981
1544.808,1.00195,-0.00659,0.05957
1545.73,0.97168,0.00659,0.04565
1546.649,0.94824,0.01685,0.04785
1547.568,0.94824,0.01685,0.04785
1548.494,0.95435,0.01538,0.06006
1549.413,0.9917,0.00122,0.06006
1550.331,1.00781,-0.00879,0.05054
1551.254,0.99561,-0.01392,0.04517
1552.173,0.99292,-0.01074,0.04736
1553.091,0.98438,-0.00073,0.05518
1554.01,0.95361,0.0083,0.06152
1554.929,0.95605,0.0105,0.05981
1555.848,0.9917,0.00537,0.06055
1556.767,1.00317,0.00171,0.06616
1557.691,0.99414,0.00049,0.05469
1558.609,0.98486,0.00244,0.04199
1559.528,0.98486,0.00244,0.04199
1560.454,0.9751,0.00415,0.04492
1561.373,0.98291,0.00073,0.05688
1562.291,0.99829,-0.00684,0.05859
1563.21,0.99097,-0.00806,0.05542
1564.129,0.98169,-0.00464,0.05884
1565.051,0.98438,0.0022,0.05957
1565.97,0.98755,0.00732,0.05884
1566.889,0.9834,-0.00024,0.0542
1567.808,0.96973,-0.00244,0.04956
1568.73,0.98877,-0.0022,0.05176
1569.649,1.01465,-0.00635,0.06299
1570.568,0.98682,-0.00391,0.05859
1571.494,0.98682,-0.00391,0.05859
1572.413,0.95776,0.00049,0.04175
1573.331,0.96289,0.00708,0.04395
1574.254,0.97046,0.0105,0.05615
1575.173,0.99072,0.0,0.05298
1576.091,1.00269,-0.01245,0.0459
1577.01,0.99536,-0.01172,0.0459
1577.929,0.9939,-0.00269,0.05249
1578.848,0.97852,0.00195,0.06128
1579.767,0.9563,0.00146,0.06079
1580.691,0.96313,0.0022,0.05444
1581.609,0.99023,0.00171,0.05347
1582.528,1.00439,-0.00171,0.06152
1583.454,0.99487,0.00024,0.05273
1584.373,0.99487,0.00024,0.05273
1585.291,0.96704,0.00146,0.0415
1586.21,0.95972,0.00513,0.04004
1587.129,0.99023,0.00366,0.0459
1588.051,1.00464,-0.00366,0.05371
1588.97,0.98706,-0.0061,0.0481
1589.889,0.9812,-0.00488,0.04956
1590.808,0.98828,-0.00146,0.05884
1591.73,0.98389,0.00171,0.05859
1592.649,0.97656,-0.00391,0.04956
1593.568,0.97705,-0.00879,0.0498
1594.494,0.98999,-0.00659,0.05493
1595.413,1.0061,-0.00732,0.05249
1596.331,1.0061,-0.00732,0.05249
1597.254,0.98364,-0.00195,0.04883
1598.173,0.94385,0.00757,0.0481
1599.091,0.9624,0.01343,0.04639
1600.01,0.99634,0.00513,0.05249
1600.929,0.99487,-0.00464,0.05493
1601.848,0.99829,-0.00732,0.04126
1602.767,0.99634,-0.00269,0.03711
1603.691,0.9917,0.00439,0.04785
1604.609,0.98169,0.01392,0.0481
1605.528,0.9502,0.01831,0.04932
1606.454,0.95288,0.00439,0.0625
1607.373,1.00122,-0.00854,0.06177
1608.291,1.00122,-0.00854,0.06177
1609.21,1.01392,-0.01147,0.05298
1610.129,0.98853,-0.0127,0.04907
1611.051,0.96875,-0.00586,0.04492
1611.97,0.97241,0.00513,0.04688
1612.889,1.00195,0.00391,0.05762
1613.808,1.00781,-0.00342,0.06396
1614.73,0.98096,-0.00513,0.05396
1615.649,0.97314,0.00195,0.0542
1616.568,0.99072,0.01343,0.06274
1617.494,0.98657,0.00879,0.06348
1618.413,0.979,0.00122,0.0498
1619.331,0.99072,-0.00195,0.04688
1620.254,1.00269,-0.00488,0.06421
1621.173,1.00269,-0.00488,0.06421
1622.091,0.99951,0.00098,0.07373
1623.01,0.97656,0.00049,0.06592
1623.929,0.95923,-0.00195,0.04492
1624.848,0.97412,0.00317,0.03833
1625.767,1.00415,0.0,0.04492
1626.691,1.00806,-0.01392,0.05469
1627.609,0.99731,-0.01099,0.05054
1628.528,0.98926,0.00146,0.04126
1629.454,0.9834,0.00781,0.05103
1630.373,0.97412,0.01147,0.06616
1631.291,0.97192,0.00708,0.06055
1632.21,0.99512,-0.0061,0.0498
1633.129,0.99512,-0.0061,0.0498
1634.051,1.0083,-0.01025,0.04663
1634.97,0.99341,-0.00195,0.04297
1635.889,0.97119,-0.00244,0.04419
1636.808,0.96045,-0.00122,0.04639
1637.73,0.96899,0.00244,0.0564
1638.649,0.99902,0.0022,0.05957
1639.568,1.00439,0.0022,0.06177
1640.494,0.97827,0.00098,0.06152
1641.413,0.98315,-0.00317,0.04834
1642.331,0.98975,-0.00684,0.04932
1643.254,0.97754,-0.00317,0.05469
1644.173,0.96948,-0.00122,0.04663
1645.091,0.96948,-0.00122,0.04663
1646.01,0.98145,-0.00098,0.04492
1646.929,0.99902,-0.00098,0.05908
1647.848,0.99487,-0.00195,0.0647
1648.767,0.96753,-0.00049,0.05933
1649.691,0.95459,0.0061,0.05615
1650.609,0.98779,0.00293,0.05322
1651.528,1.0105,-0.00537,0.05688
1652.454,1.00195,-0.00928,0.05737
1653.373,0.98145,-0.00854,0.04907
1654.291,0.9646,0.00317,0.0542
1655.21,0.97461,0.0105,0.06323
1656.129,0.9812,0.00757,0.05762
1657.051,0.9707,-0.00317,0.05054
1657.97,0.9707,-0.00317,0.05054
1658.889,0.99316,-0.00903,0.04932
1659.808,1.02832,-0.00562,0.0481
1660.73,1.00439,-0.00049,0.06323
1661.649,0.95972,-0.00073,0.06396
1662.568,0.96265,0.00073,0.04785
1663.494,0.98169,0.00903,0.05078
1664.413,0.99023,0.00171,0.0603
1665.331,0.99072,-0.00488,0.0542
1666.254,0.97266,0.00073,0.0459
1667.173,0.9751,0.00171,0.04761
1668.091,0.98877,0.00562,0.05078
1669.01,0.97607,-0.00122,0.05957
1669.929,0.97607,-0.00122,0.05957
1670.848,0.97534,-0.01025,0.05688
1671.767,0.99854,-0.00024,0.05054
1672.691,1.00952,0.00269,0.04956
1673.609,0.99048,-0.00244,0.04858
1674.528,0.96143,-0.00464,0.0415
1675.454,0.96289,-0.00269,0.03955
1676.373,0.99463,-0.00879,0.04883
1677.291,1.00757,-0.0127,0.04712
1678.21,0.98706,-0.00464,0.04443
1679.129,0.96826,0.00708,0.05884
1680.051,0.97949,0.01318,0.07104
1680.97,0.97778,0.00732,0.06641
1681.889,0.97778,0.00732,0.06641
1682.808,0.96094,-0.00098,0.06519
1683.73,0.96924,-0.00854,0.0603
1684.649,1.00439,-0.00464,0.05103
1685.568,1.02271,-0.00977,0.05249
1686.494,0.99878,-0.01074,0.05078
1687.413,0.9668,-0.00244,0.04199
1688.331,0.96777,0.00293,0.05103
1689.254,0.99292,0.00586,0.07129
1690.173,0.99316,0.00342,0.07153
1691.091,0.98462,-0.00244,0.05981
1692.01,0.99341,-0.00684,0.05566
1692.929,1.00146,-0.00146,0.05835
1693.848,0.98462,0.00073,0.06909
1694.767,0.98462,0.00073,0.06909
1695.691,0.95752,0.00049,0.06567
1696.609,0.96411,-0.0022,0.05371
1697.528,0.99634,0.00073,0.05493
1698.454,1.01587,-0.00269,0.0603
1699.373,0.99951,-0.00806,0.05884
1700.291,0.96313,-0.00391,0.04712
1701.21,0.96802,-0.00244,0.04199
1702.129,1.00366,-0.00439,0.05005
1703.051,1.00806,-0.01196,0.05762
1703.97,0.99292,-0.01685,0.04932
1704.889,0.97266,-0.00879,0.04443
1705.808,0.96826,0.00952,0.0564
1706.73,0.96826,0.00952,0.0564
1707.649,0.97363,0.01538,0.06958
1708.568,0.96362,0.00757,0.06104
1709.494,0.9812,0.0,0.04492
1710.413,1.01685,-0.01025,0.04517
1711.331,1.0127,-0.01074,0.04932
1712.254,0.97559,-0.00391,0.052
1713.173,0.95557,0.01001,0.04297
1714.091,0.96948,0.01709,0.04102
1715.01,0.98804,0.00415,0.05591
1715.929,1.00195,-0.00415,0.05273
1716.848,0.99731,-0.01025,0.03784
1717.767,0.99414,-0.00488,0.03687
1718.691,0.99414,-0.00488,0.03687
1719.609,1.00293,0.00293,0.04346
1720.528,0.97217,-0.0022,0.05298
1721.454,0.93994,-0.00342,0.06226
1722.373,0.96729,0.00049,0.05518
1723.291,1.00195,-0.00391,0.05469
1724.21,1.00513,-0.0083,0.05542
1725.129,0.97974,-0.00488,0.04541
1726.051,0.95728,-0.00342,0.0376
1726.97,0.97998,-0.00659,0.04077
1727.889,1.00146,-0.00879,0.05225
1728.808,0.99634,-0.00562,0.05298
1729.73,0.97852,-0.00098,0.05273
1730.649,0.97168,0.00586,0.05859
1731.568,0.97168,0.00586,0.05859
1732.494,0.98413,0.00244,0.06128
1733.413,0.98657,-0.00537,0.05591
1734.331,0.97485,-0.00659,0.052
1735.254,0.98022,-0.00244,0.04858
1736.173,0.99927,-0.00024,0.05566
1737.091,0.99316,-0.00391,0.07544
1738.01,0.96167,-0.00879,0.05786
1738.929,0.95239,-0.00586,0.03711
1739.848,0.97314,0.00293,0.05298
1740.767,0.9939,0.00562,0.06104
1741.691,0.99658,0.00024,0.04956
1742.609,0.9917,-0.00903,0.04272
1743.528,0.9917,-0.00903,0.04272
1744.454,0.98853,-0.01245,0.05249
1745.373,0.98682,-0.00439,0.06274
1746.291,0.96973,0.00317,0.0708
1747.21,0.95044,0.00464,0.06519
1748.129,0.97021,0.00903,0.05029
1749.051,1.0,-0.00195,0.05273
1749.97,1.00781,-0.00879,0.05029
1750.889,0.98486,-0.00854,0.04004
1751.808,0.96558,-0.01172,0.04175
1752.73,0.97778,-0.00195,0.04932
1753.649,0.99194,0.00024,0.05835
1754.568,0.99902,-0.00073,0.06152
1755.494,0.99438,0.00732,0.05688
1756.413,0.99438,0.00732,0.05688
1757.331,0.98682,0.01172,0.05591
1758.254,0.9834,0.01245,0.05981
1759.173,0.9729,0.0061,0.06641
1760.091,0.96436,-0.00073,0.06152
1761.01,0.98242,-0.00195,0.04688
1761.929,1.01465,-0.00146,0.04517
1762.848,1.00586,-0.01025,0.04346
1763.767,0.95923,-0.00488,0.0376
1764.691,0.94751,0.01904,0.03711
1765.609,0.9834,0.01807,0.04663
1766.528,1.01147,0.00146,0.05859
1767.454,1.01001,-0.00806,0.05347
1768.373,1.01001,-0.00806,0.05347
1769.291,0.99316,-0.0083,0.03589
1770.21,0.98511,-0.00024,0.04321
1771.129,0.98315,0.0083,0.06201
1772.051,0.97119,0.00342,0.05933
1772.97,0.97021,-0.00073,0.04956
1773.889,0.98608,0.00317,0.05542
1774.808,0.99463,0.00757,0.06201
1775.73,0.98218,0.00073,0.05811
1776.649,0.97314,-0.00439,0.04834
1777.568,0.98462,-0.00244,0.03906
1778.494,1.00293,-0.00171,0.04541
1779.413,1.00708,0.00244,0.06128
1780.331,1.00708,0.00244,0.06128
1781.254,0.99072,-0.00098,0.07129
1782.173,0.97559,0.00317,0.06177
1783.091,0.97949,0.00854,0.05664
1784.01,0.99243,0.00269,0.05835
1784.929,0.97998,-0.00049,0.0542
1785.848,0.97192,-0.00391,0.04541
1786.767,0.98389,-0.01025,0.04297
1787.691,0.9895,-0.01099,0.05347
1788.609,0.97803,-0.00049,0.05737
1789.528,0.95654,0.00684,0.05225
1790.454,0.96875,-0.00244,0.04736
1791.373,1.00537,-0.00879,0.04956
1792.291,1.01196,-0.00952,0.04761
1793.21,1.01196,-0.00952,0.04761
1794.129,0.99658,-0.0105,0.04492
1795.051,0.9873,-0.00537,0.04468
1795.97,0.97241,0.00464,0.05933
1796.889,0.96851,0.00757,0.07007
1797.808,0.97314,0.00952,0.0603
1798.73,0.97363,0.00928,0.04736
1799.649,0.99414,0.00171,0.04346
1800.568,1.00537,-0.00439,0.04614
1801.494,0.98877,-0.00977,0.04077
1802.413,0.97583,-0.00659,0.04199
1803.331,0.96826,0.00195,0.05469
1804.254,0.97437,0.00879,0.06738
1805.173,0.97437,0.00879,0.06738
1806.091,0.99097,0.00464,0.06909
1807.01,0.9939,-0.00342,0.06006
1807.929,0.98779,-0.0083,0.0542
1808.848,0.99316,-0.01001,0.05225
1809.767,0.98022,-0.00122,0.05371
1810.691,0.96045,0.00562,0.06641
1811.609,0.97388,-0.00195,0.06665
1812.528,0.99658,-0.00391,0.05688
1813.454,0.99219,0.00269,0.05615
1814.373,0.9646,0.00244,0.04663
1815.291,0.95825,0.01318,0.04028
1816.21,0.98193,0.01514,0.04688
1817.129,0.98193,0.01514,0.04688
1818.051,1.00464,-0.00269,0.05371
1818.97,1.00879,-0.01001,0.05542
1819.889,0.99976,-0.00513,0.04468
1820.808,0.9834,-0.00098,0.04858
1821.73,0.9707,0.01001,0.0686
1822.649,0.97437,0.0166,0.06665
1823.568,0.99048,0.01025,0.05493
1824.494,0.99463,0.00757,0.04639
1825.413,0.98877,0.00317,0.05054
1826.331,0.98315,-0.00098,0.05713
1827.254,0.96851,-0.00146,0.05542
1828.173,0.96606,0.00195,0.04443
1829.091,0.98657,0.00269,0.04175
1830.01,0.98657,0.00269,0.04175
1830.929,1.00415,-0.00342,0.05469
1831.848,0.99756,-0.00317,0.05591
1832.767,0.98999,0.00342,0.05103
1833.691,0.98975,0.00073,0.0498
1834.609,0.97729,-0.00098,0.05298
1835.528,0.98193,-0.00146,0.04565
1836.454,0.99121,0.00122,0.04297
1837.373,0.98901,0.00049,0.05786
1838.291,0.98267,0.00317,0.06006
1839.21,0.96436,0.01172,0.05835
1840.129,0.95581,0.0127,0.05786
